qid,dataset,question,failure_label,secondary_failure_label,rewrite_type,query
korquad2_q_004775,korquad2,근육의 혈류를 증가시는 방법은 무엇인가?,question_type_mismatch,synthetic_chunk_issue,semantic_rewrite,증가시 무엇인 근육에 대해 방법 방식 과정를 설명하는 부분은 무엇인가?
korquad2_q_004775,korquad2,근육의 혈류를 증가시는 방법은 무엇인가?,question_type_mismatch,synthetic_chunk_issue,structured_rewrite,대상: 증가시 무엇인 근육 / 질문유형: 방법 방식 과정 / 요구정보: 방법·과정
korquad2_q_004775,korquad2,근육의 혈류를 증가시는 방법은 무엇인가?,question_type_mismatch,synthetic_chunk_issue,llm_rewrite,증가시 무엇인 근육의 방법 방식 과정 설명을 찾기 위한 자연스러운 검색 질의
korquad2_q_004778,korquad2,자기 스스로 전기적인 방출과 경련을 일으키는 과정은?,numeric_temporal_mismatch,synthetic_chunk_issue,original,자기 스스로 전기적인 방출과 경련을 일으키는 과정은?
korquad2_q_004778,korquad2,자기 스스로 전기적인 방출과 경련을 일으키는 과정은?,numeric_temporal_mismatch,synthetic_chunk_issue,keyword_rewrite,전기적인 일으키 자기 스스 방출 경련 과정
korquad2_q_004778,korquad2,자기 스스로 전기적인 방출과 경련을 일으키는 과정은?,numeric_temporal_mismatch,synthetic_chunk_issue,semantic_rewrite,전기적인 일으키 자기에 대한 일으키 정보는 무엇인가?
korquad2_q_004778,korquad2,자기 스스로 전기적인 방출과 경련을 일으키는 과정은?,numeric_temporal_mismatch,synthetic_chunk_issue,structured_rewrite,대상: 전기적인 일으키 자기 / 요구정보: 방법·과정 / 숫자·시간 조건: 일으키
korquad2_q_004778,korquad2,자기 스스로 전기적인 방출과 경련을 일으키는 과정은?,numeric_temporal_mismatch,synthetic_chunk_issue,llm_rewrite,전기적인 일으키 자기에서 특정 숫자나 시간 조건에 해당하는 방법·과정를 찾는 검색 질의
korquad2_q_004791,korquad2,스위스의 지휘관들이 지휘 방침을 정할 때 사용했던 방법은 무엇인가?,lexical_mismatch,synthetic_chunk_issue,original,스위스의 지휘관들이 지휘 방침을 정할 때 사용했던 방법은 무엇인가?
korquad2_q_004791,korquad2,스위스의 지휘관들이 지휘 방침을 정할 때 사용했던 방법은 무엇인가?,lexical_mismatch,synthetic_chunk_issue,keyword_rewrite,지휘관들 사용했던 스위스 무엇인 지휘 방침 정할 방법 과정
korquad2_q_004791,korquad2,스위스의 지휘관들이 지휘 방침을 정할 때 사용했던 방법은 무엇인가?,lexical_mismatch,synthetic_chunk_issue,semantic_rewrite,지휘관들 사용했던 스위스에 대해 방법·과정를 찾는 질문
korquad2_q_004791,korquad2,스위스의 지휘관들이 지휘 방침을 정할 때 사용했던 방법은 무엇인가?,lexical_mismatch,synthetic_chunk_issue,structured_rewrite,대상: 지휘관들 사용했던 스위스 / 속성: 방법·과정 / 질문유형: 방법·과정
korquad2_q_004791,korquad2,스위스의 지휘관들이 지휘 방침을 정할 때 사용했던 방법은 무엇인가?,lexical_mismatch,synthetic_chunk_issue,llm_rewrite,지휘관들 사용했던 스위스 관련 문서에서 방법·과정를 찾기 위한 자연어 검색 질의
korquad2_q_004798,korquad2,톈진 조약은 일본과 어느 나라의 조약인가,numeric_temporal_mismatch,synthetic_chunk_issue,original,톈진 조약은 일본과 어느 나라의 조약인가
korquad2_q_004798,korquad2,톈진 조약은 일본과 어느 나라의 조약인가,numeric_temporal_mismatch,synthetic_chunk_issue,keyword_rewrite,조약인 톈진 조약 일본 어느 나라
korquad2_q_004798,korquad2,톈진 조약은 일본과 어느 나라의 조약인가,numeric_temporal_mismatch,synthetic_chunk_issue,semantic_rewrite,조약인 톈진 조약에 대한 일본 정보는 무엇인가?
korquad2_q_004798,korquad2,톈진 조약은 일본과 어느 나라의 조약인가,numeric_temporal_mismatch,synthetic_chunk_issue,structured_rewrite,대상: 조약인 톈진 조약 / 요구정보: 장소·기관 / 숫자·시간 조건: 일본
korquad2_q_004798,korquad2,톈진 조약은 일본과 어느 나라의 조약인가,numeric_temporal_mismatch,synthetic_chunk_issue,llm_rewrite,조약인 톈진 조약에서 특정 숫자나 시간 조건에 해당하는 장소·기관를 찾는 검색 질의
korquad2_q_004819,korquad2,교란시료를 채취하는 대표적인 방법은 무엇을 이용하는 것인가?,question_type_mismatch,synthetic_chunk_issue,original,교란시료를 채취하는 대표적인 방법은 무엇을 이용하는 것인가?
korquad2_q_004819,korquad2,교란시료를 채취하는 대표적인 방법은 무엇을 이용하는 것인가?,question_type_mismatch,synthetic_chunk_issue,keyword_rewrite,교란시료 대표적인 채취 방법 이용 것인 방식 과정
korquad2_q_004819,korquad2,교란시료를 채취하는 대표적인 방법은 무엇을 이용하는 것인가?,question_type_mismatch,synthetic_chunk_issue,semantic_rewrite,교란시료 대표적인 채취에 대해 방법 방식 과정를 설명하는 부분은 무엇인가?
korquad2_q_004819,korquad2,교란시료를 채취하는 대표적인 방법은 무엇을 이용하는 것인가?,question_type_mismatch,synthetic_chunk_issue,structured_rewrite,대상: 교란시료 대표적인 채취 / 질문유형: 방법 방식 과정 / 요구정보: 방법·과정
korquad2_q_004819,korquad2,교란시료를 채취하는 대표적인 방법은 무엇을 이용하는 것인가?,question_type_mismatch,synthetic_chunk_issue,llm_rewrite,교란시료 대표적인 채취의 방법 방식 과정 설명을 찾기 위한 자연스러운 검색 질의
korquad2_q_004830,korquad2,차이나타운은 몇 회 칸 국제영화제의 초청을 받았나?,numeric_temporal_mismatch,synthetic_chunk_issue,original,차이나타운은 몇 회 칸 국제영화제의 초청을 받았나?
korquad2_q_004830,korquad2,차이나타운은 몇 회 칸 국제영화제의 초청을 받았나?,numeric_temporal_mismatch,synthetic_chunk_issue,keyword_rewrite,차이나타운 국제영화제 받았나 초청 몇
korquad2_q_004830,korquad2,차이나타운은 몇 회 칸 국제영화제의 초청을 받았나?,numeric_temporal_mismatch,synthetic_chunk_issue,semantic_rewrite,차이나타운 국제영화제 받았나에 대한 몇 정보는 무엇인가?
korquad2_q_004830,korquad2,차이나타운은 몇 회 칸 국제영화제의 초청을 받았나?,numeric_temporal_mismatch,synthetic_chunk_issue,structured_rewrite,대상: 차이나타운 국제영화제 받았나 / 요구정보: 숫자·연도 정보 / 숫자·시간 조건: 몇
korquad2_q_004830,korquad2,차이나타운은 몇 회 칸 국제영화제의 초청을 받았나?,numeric_temporal_mismatch,synthetic_chunk_issue,llm_rewrite,차이나타운 국제영화제 받았나에서 특정 숫자나 시간 조건에 해당하는 숫자·연도 정보를 찾는 검색 질의
korquad2_q_004832,korquad2,김고은이 영화 차이나타운에서 함께 호흡을 맞춘 여배우는?,too_broad_query,synthetic_chunk_issue,original,김고은이 영화 차이나타운에서 함께 호흡을 맞춘 여배우는?
korquad2_q_004832,korquad2,김고은이 영화 차이나타운에서 함께 호흡을 맞춘 여배우는?,too_broad_query,synthetic_chunk_issue,keyword_rewrite,차이나타운 김고은 여배우 영화 함께 호흡 맞춘 비교 정보
korquad2_q_004832,korquad2,김고은이 영화 차이나타운에서 함께 호흡을 맞춘 여배우는?,too_broad_query,synthetic_chunk_issue,semantic_rewrite,차이나타운 김고은 여배우 중에서 김고은 여배우 영화 조건에 맞는 비교 정보를 찾는 질문
korquad2_q_004832,korquad2,김고은이 영화 차이나타운에서 함께 호흡을 맞춘 여배우는?,too_broad_query,synthetic_chunk_issue,structured_rewrite,대상: 차이나타운 김고은 여배우 / 조건: 김고은 여배우 영화 / 제한사항: 세부 문서로 좁히기 / 요구정보: 비교 정보
korquad2_q_004832,korquad2,김고은이 영화 차이나타운에서 함께 호흡을 맞춘 여배우는?,too_broad_query,synthetic_chunk_issue,llm_rewrite,넓은 주제인 차이나타운 김고은 여배우에서 김고은 여배우 영화 조건으로 범위를 좁혀 비교 정보를 찾는 검색 질의
korquad2_q_004834,korquad2,의대 대학원에서 어떤 박사과정을 밟고 있었나?,question_type_mismatch,synthetic_chunk_issue,original,의대 대학원에서 어떤 박사과정을 밟고 있었나?
korquad2_q_004834,korquad2,의대 대학원에서 어떤 박사과정을 밟고 있었나?,question_type_mismatch,synthetic_chunk_issue,keyword_rewrite,박사과정 대학원 있었나 의대 밟고 방법 방식 과정
korquad2_q_004834,korquad2,의대 대학원에서 어떤 박사과정을 밟고 있었나?,question_type_mismatch,synthetic_chunk_issue,semantic_rewrite,박사과정 대학원 있었나에 대해 방법 방식 과정를 설명하는 부분은 무엇인가?
korquad2_q_004834,korquad2,의대 대학원에서 어떤 박사과정을 밟고 있었나?,question_type_mismatch,synthetic_chunk_issue,structured_rewrite,대상: 박사과정 대학원 있었나 / 질문유형: 방법 방식 과정 / 요구정보: 방법·과정
korquad2_q_004834,korquad2,의대 대학원에서 어떤 박사과정을 밟고 있었나?,question_type_mismatch,synthetic_chunk_issue,llm_rewrite,박사과정 대학원 있었나의 방법 방식 과정 설명을 찾기 위한 자연스러운 검색 질의
korquad2_q_004842,korquad2,스페인어 La Llorona의 뜻은?,missing_key_term,synthetic_chunk_issue,original,스페인어 La Llorona의 뜻은?
korquad2_q_004842,korquad2,스페인어 La Llorona의 뜻은?,missing_key_term,synthetic_chunk_issue,keyword_rewrite,llorona 스페인어 la 뜻은 정의·의미
korquad2_q_004842,korquad2,스페인어 La Llorona의 뜻은?,missing_key_term,synthetic_chunk_issue,semantic_rewrite,llorona 스페인어 la와 관련해 필요한 정보인 정의·의미를 명확히 묻는 질문
korquad2_q_004842,korquad2,스페인어 La Llorona의 뜻은?,missing_key_term,synthetic_chunk_issue,structured_rewrite,대상: llorona 스페인어 la / 필요한 정보: 정의·의미 / 조건: 질문에 드러난 핵심 단서
korquad2_q_004842,korquad2,스페인어 La Llorona의 뜻은?,missing_key_term,synthetic_chunk_issue,llm_rewrite,llorona 스페인어 la의 정의·의미가 드러나는 문서를 찾기 위한 구체적인 검색 질의
korquad2_q_004890,korquad2,무엇을 계기로 도성을 방어하고 유사시 왕이 피신할 수 있는 거처로서 남한산성의 중요성이 증대되었나?,lexical_mismatch,synthetic_chunk_issue,original,무엇을 계기로 도성을 방어하고 유사시 왕이 피신할 수 있는 거처로서 남한산성의 중요성이 증대되었나?
korquad2_q_004890,korquad2,무엇을 계기로 도성을 방어하고 유사시 왕이 피신할 수 있는 거처로서 남한산성의 중요성이 증대되었나?,lexical_mismatch,synthetic_chunk_issue,keyword_rewrite,증대되었나 방어하고 거처로서 남한산성 유사시 피신할 중요성 계기 비교 차이
korquad2_q_004890,korquad2,무엇을 계기로 도성을 방어하고 유사시 왕이 피신할 수 있는 거처로서 남한산성의 중요성이 증대되었나?,lexical_mismatch,synthetic_chunk_issue,semantic_rewrite,증대되었나 방어하고 거처로서에 대해 이유·원인를 찾는 질문
korquad2_q_004890,korquad2,무엇을 계기로 도성을 방어하고 유사시 왕이 피신할 수 있는 거처로서 남한산성의 중요성이 증대되었나?,lexical_mismatch,synthetic_chunk_issue,structured_rewrite,대상: 증대되었나 방어하고 거처로서 / 속성: 이유·원인 / 질문유형: 비교
korquad2_q_004890,korquad2,무엇을 계기로 도성을 방어하고 유사시 왕이 피신할 수 있는 거처로서 남한산성의 중요성이 증대되었나?,lexical_mismatch,synthetic_chunk_issue,llm_rewrite,증대되었나 방어하고 거처로서 관련 문서에서 이유·원인를 찾기 위한 자연어 검색 질의
korquad2_q_004957,korquad2,일부 공룡들과 일부 조류들이 돌을 삼키는 이유는 무엇을 돕기 위해서인가?,lexical_mismatch,synthetic_chunk_issue,original,일부 공룡들과 일부 조류들이 돌을 삼키는 이유는 무엇을 돕기 위해서인가?
korquad2_q_004957,korquad2,일부 공룡들과 일부 조류들이 돌을 삼키는 이유는 무엇을 돕기 위해서인가?,lexical_mismatch,synthetic_chunk_issue,keyword_rewrite,일부 위해서인 공룡들 조류들 돌을 삼키 이유 돕기 원인
korquad2_q_004957,korquad2,일부 공룡들과 일부 조류들이 돌을 삼키는 이유는 무엇을 돕기 위해서인가?,lexical_mismatch,synthetic_chunk_issue,semantic_rewrite,일부 위해서인 공룡들에 대해 이유·원인를 찾는 질문
korquad2_q_004957,korquad2,일부 공룡들과 일부 조류들이 돌을 삼키는 이유는 무엇을 돕기 위해서인가?,lexical_mismatch,synthetic_chunk_issue,structured_rewrite,대상: 일부 위해서인 공룡들 / 속성: 이유·원인 / 질문유형: 이유·원인
korquad2_q_004957,korquad2,일부 공룡들과 일부 조류들이 돌을 삼키는 이유는 무엇을 돕기 위해서인가?,lexical_mismatch,synthetic_chunk_issue,llm_rewrite,일부 위해서인 공룡들 관련 문서에서 이유·원인를 찾기 위한 자연어 검색 질의
korquad2_q_004979,korquad2,더욱 빠르게의 뜻을 가진 음악기호는?,missing_key_term,synthetic_chunk_issue,original,더욱 빠르게의 뜻을 가진 음악기호는?
korquad2_q_004979,korquad2,더욱 빠르게의 뜻을 가진 음악기호는?,missing_key_term,synthetic_chunk_issue,keyword_rewrite,음악기호 빠르게 더욱 뜻을 가진 정의·의미
korquad2_q_004979,korquad2,더욱 빠르게의 뜻을 가진 음악기호는?,missing_key_term,synthetic_chunk_issue,semantic_rewrite,음악기호 빠르게 더욱와 관련해 필요한 정보인 정의·의미를 명확히 묻는 질문
korquad2_q_004979,korquad2,더욱 빠르게의 뜻을 가진 음악기호는?,missing_key_term,synthetic_chunk_issue,structured_rewrite,대상: 음악기호 빠르게 더욱 / 필요한 정보: 정의·의미 / 조건: 질문에 드러난 핵심 단서
korquad2_q_004979,korquad2,더욱 빠르게의 뜻을 가진 음악기호는?,missing_key_term,synthetic_chunk_issue,llm_rewrite,음악기호 빠르게 더욱의 정의·의미가 드러나는 문서를 찾기 위한 구체적인 검색 질의
